OmaTunniste;OmaIt;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;01_Bjdamm;01_Bjdamm;20080731;2008;07;31;16.8;59.2;21.5;29.4;12.7;2.9;24741.79;17.14
;;;01_Bjdamm;01_Bjdamm;20080801;2008;08;01;16.8;59.2;20.7;28.5;14.3;0.5;24281.17;18.51
;;;01_Bjdamm;01_Bjdamm;20080802;2008;08;02;16.8;59.2;16.5;20.2;14.7;24.0;5941.94;16.22
;;;01_Bjdamm;01_Bjdamm;20080803;2008;08;03;16.8;59.2;16.9;22.4;13.5;4.6;17633.2;16.99
;;;01_Bjdamm;01_Bjdamm;20080804;2008;08;04;16.8;59.2;15.1;18.9;11.3;52.2;6206.76;14.72
;;;01_Bjdamm;01_Bjdamm;20080805;2008;08;05;16.8;59.2;12.8;15.4;11.8;5.3;4245.84;13.13
;;;01_Bjdamm;01_Bjdamm;20080806;2008;08;06;16.8;59.2;14.4;18.8;11.2;1.0;13665.6;12.35
;;;01_Bjdamm;01_Bjdamm;20080807;2008;08;07;16.8;59.2;15.6;19.9;10.8;32.6;8804.05;16.22
;;;01_Bjdamm;01_Bjdamm;20080808;2008;08;08;16.8;59.2;15.9;17.4;14.9;1.2;8729.1;16.82
;;;01_Bjdamm;01_Bjdamm;20080809;2008;08;09;16.8;59.2;14.8;19.5;11.8;16.0;13833.22;14.69
;;;01_Bjdamm;01_Bjdamm;20080810;2008;08;10;16.8;59.2;13.8;17.0;10.3;6.5;6774.16;14.01
;;;01_Bjdamm;01_Bjdamm;20080811;2008;08;11;16.8;59.2;16.5;20.3;13.4;0.0;16615.44;14.47
;;;01_Bjdamm;01_Bjdamm;20080812;2008;08;12;16.8;59.2;16.8;21.6;13.2;10.5;10569.82;15.53
;;;01_Bjdamm;01_Bjdamm;20080813;2008;08;13;16.8;59.2;17.4;22.0;15.1;0.2;15484.07;14.77
;;;01_Bjdamm;01_Bjdamm;20080814;2008;08;14;16.8;59.2;15.3;18.9;11.0;0.6;14166.4;13.93
;;;01_Bjdamm;01_Bjdamm;20080815;2008;08;15;16.8;59.2;16.4;21.5;12.6;0.5;19624.5;14.47
;;;01_Bjdamm;01_Bjdamm;20080816;2008;08;16;16.8;59.2;14.7;18.7;11.2;9.9;12060.32;14.55
;;;01_Bjdamm;01_Bjdamm;20080817;2008;08;17;16.8;59.2;12.2;15.6;7.9;11.0;3051.86;13.06
;;;01_Bjdamm;01_Bjdamm;20080818;2008;08;18;16.8;59.2;14.1;15.3;13.4;0.0;8092.26;15.02
;;;01_Bjdamm;01_Bjdamm;20080819;2008;08;19;16.8;59.2;16.5;21.2;12.6;4.0;14280.73;15.13
;;;01_Bjdamm;01_Bjdamm;20080820;2008;08;20;16.8;59.2;16.5;21.3;13.2;3.6;12546.65;16.04
;;;01_Bjdamm;01_Bjdamm;20080821;2008;08;21;16.8;59.2;15.8;20.7;13.7;6.8;11611.48;16.19
;;;01_Bjdamm;01_Bjdamm;20080822;2008;08;22;16.8;59.2;14.3;18.5;11.5;2.2;14419.01;14.56
;;;01_Bjdamm;01_Bjdamm;20080823;2008;08;23;16.8;59.2;13.7;19.4;8.3;0.0;9132.05;11.73
;;;01_Bjdamm;01_Bjdamm;20080824;2008;08;24;16.8;59.2;12.4;20.5;4.1;0.0;18733.28;10.97
;;;01_Bjdamm;01_Bjdamm;20080825;2008;08;25;16.8;59.2;12.2;19.3;6.5;0.0;19216.3;11.53
;;;01_Bjdamm;01_Bjdamm;20080826;2008;08;26;16.8;59.2;12.0;19.3;4.3;0.7;5682.1;12.61
;;;01_Bjdamm;01_Bjdamm;20080827;2008;08;27;16.8;59.2;15.1;19.5;11.1;9.1;10025.82;14.39
;;;01_Bjdamm;01_Bjdamm;20080828;2008;08;28;16.8;59.2;15.2;17.2;14.8;0.1;14089.57;13.24
;;;01_Bjdamm;01_Bjdamm;20080829;2008;08;29;16.8;59.2;11.4;15.2;9.2;0.0;11809.69;9.97
;;;01_Bjdamm;01_Bjdamm;20080830;2008;08;30;16.8;59.2;11.3;17.5;6.7;0.0;15796.4;9.9
;;;01_Bjdamm;01_Bjdamm;20080831;2008;08;31;16.8;59.2;9.4;16.2;4.3;0.0;8758.37;9.33
;;;01_Bjdamm;01_Bjdamm;20080901;2008;09;01;16.8;59.2;11.7;17.0;2.4;2.0;10746.61;11.15
;;;01_Bjdamm;01_Bjdamm;20080902;2008;09;02;16.8;59.2;14.2;19.6;10.9;1.2;15049.91;13.45
;;;01_Bjdamm;01_Bjdamm;20080903;2008;09;03;16.8;59.2;15.8;19.3;12.1;3.3;11437.63;13.66
;;;01_Bjdamm;01_Bjdamm;20080904;2008;09;04;16.8;59.2;13.7;18.4;10.2;1.4;15185.05;11.31
;;;01_Bjdamm;01_Bjdamm;20080905;2008;09;05;16.8;59.2;13.8;18.6;11.8;0.1;10844.03;12.84
;;;01_Bjdamm;01_Bjdamm;20080906;2008;09;06;16.8;59.2;10.6;12.7;7.4;14.6;1932.55;12.32
;;;01_Bjdamm;01_Bjdamm;20080907;2008;09;07;16.8;59.2;13.4;15.1;12.1;0.1;2191.36;14.33
;;;01_Bjdamm;01_Bjdamm;20080908;2008;09;08;16.8;59.2;12.4;14.7;10.8;1.0;2352.56;12.88
;;;01_Bjdamm;01_Bjdamm;20080909;2008;09;09;16.8;59.2;10.9;13.0;9.6;0.0;8063.24;10.99
;;;01_Bjdamm;01_Bjdamm;20080910;2008;09;10;16.8;59.2;11.4;13.2;10.0;0.2;4332.2;12.09
;;;01_Bjdamm;01_Bjdamm;20080911;2008;09;11;16.8;59.2;10.4;13.7;8.2;0.0;5362.52;10.74
;;;01_Bjdamm;01_Bjdamm;20080912;2008;09;12;16.8;59.2;6.9;13.3;1.2;0.0;6865.06;7.9
;;;01_Bjdamm;01_Bjdamm;20080913;2008;09;13;16.8;59.2;6.0;10.4;0.3;0.0;6436.94;7.58
;;;01_Bjdamm;01_Bjdamm;20080914;2008;09;14;16.8;59.2;7.4;13.9;1.3;0.0;11020.28;8.01
;;;01_Bjdamm;01_Bjdamm;20080915;2008;09;15;16.8;59.2;7.9;10.2;6.2;0.0;4174.16;8.36
;;;01_Bjdamm;01_Bjdamm;20080916;2008;09;16;16.8;59.2;8.2;11.4;5.4;0.0;6844.36;8.13
;;;01_Bjdamm;01_Bjdamm;20080917;2008;09;17;16.8;59.2;7.5;10.2;6.3;0.0;4487.83;8.67
;;;01_Bjdamm;01_Bjdamm;20080918;2008;09;18;16.8;59.2;7.4;9.8;5.5;0.0;7221.78;9.0
;;;01_Bjdamm;01_Bjdamm;20080919;2008;09;19;16.8;59.2;8.2;13.1;5.0;0.0;8641.87;8.92
;;;01_Bjdamm;01_Bjdamm;20080920;2008;09;20;16.8;59.2;9.7;14.8;6.7;0.0;4875.66;10.58
;;;01_Bjdamm;01_Bjdamm;20080921;2008;09;21;16.8;59.2;8.2;14.0;3.3;0.0;6222.64;9.63
;;;01_Bjdamm;01_Bjdamm;20080922;2008;09;22;16.8;59.2;7.2;13.2;2.0;0.0;4012.56;9.32
;;;01_Bjdamm;01_Bjdamm;20080923;2008;09;23;16.8;59.2;10.0;17.3;3.4;0.0;11540.84;11.18
;;;01_Bjdamm;01_Bjdamm;20080924;2008;09;24;16.8;59.2;9.5;16.6;5.7;0.0;9035.64;10.75
;;;01_Bjdamm;01_Bjdamm;20080925;2008;09;25;16.8;59.2;10.1;20.4;2.9;0.0;12534.26;10.92
;;;01_Bjdamm;01_Bjdamm;20080926;2008;09;26;16.8;59.2;9.1;13.7;3.6;0.0;6543.9;10.45
;;;01_Bjdamm;01_Bjdamm;20080927;2008;09;27;16.8;59.2;11.8;16.6;4.8;0.0;6674.51;11.45
;;;01_Bjdamm;01_Bjdamm;20080928;2008;09;28;16.8;59.2;9.3;14.3;5.9;0.0;11995.38;7.36
;;;01_Bjdamm;01_Bjdamm;20080929;2008;09;29;16.8;59.2;6.1;13.0;2.6;0.0;8255.52;7.49
;;;01_Bjdamm;01_Bjdamm;20080930;2008;09;30;16.8;59.2;5.2;11.7;-2.4;4.7;5044.25;8.2
;;;01_Bjdamm;01_Bjdamm;20081001;2008;10;01;16.8;59.2;7.4;9.8;5.5;16.7;2895.34;9.64
;;;01_Bjdamm;01_Bjdamm;20081002;2008;10;02;16.8;59.2;7.0;11.7;4.5;0.0;5530.72;9.08
;;;01_Bjdamm;01_Bjdamm;20081003;2008;10;03;16.8;59.2;6.3;10.8;1.5;5.5;6285.6;9.18
;;;01_Bjdamm;01_Bjdamm;20081004;2008;10;04;16.8;59.2;6.0;12.6;-0.3;0.6;7322.51;8.37
;;;01_Bjdamm;01_Bjdamm;20081005;2008;10;05;16.8;59.2;5.9;9.0;2.7;14.0;1806.84;8.37
;;;01_Bjdamm;01_Bjdamm;20081006;2008;10;06;16.8;59.2;6.7;13.8;3.4;0.0;10109.38;7.89
;;;01_Bjdamm;01_Bjdamm;20081007;2008;10;07;16.8;59.2;4.3;12.7;0.0;0.0;9782.64;8.12
;;;01_Bjdamm;01_Bjdamm;20081008;2008;10;08;16.8;59.2;3.9;13.3;-1.9;0.0;8682.88;7.08
;;;01_Bjdamm;01_Bjdamm;20081009;2008;10;09;16.8;59.2;9.1;13.8;3.4;1.0;2923.52;10.91
;;;01_Bjdamm;01_Bjdamm;20081010;2008;10;10;16.8;59.2;10.5;13.7;6.0;0.0;3694.21;11.25
;;;01_Bjdamm;01_Bjdamm;20081011;2008;10;11;16.8;59.2;13.0;14.6;11.3;2.7;1790.14;13.34
;;;01_Bjdamm;01_Bjdamm;20081012;2008;10;12;16.8;59.2;10.8;14.3;9.3;0.0;6659.64;9.95
;;;01_Bjdamm;01_Bjdamm;20081013;2008;10;13;16.8;59.2;10.8;13.1;5.2;0.3;3467.84;11.18
;;;01_Bjdamm;01_Bjdamm;20081014;2008;10;14;16.8;59.2;10.4;13.8;8.3;0.0;8003.88;9.35
;;;01_Bjdamm;01_Bjdamm;20081015;2008;10;15;16.8;59.2;6.4;9.7;4.0;5.1;5293.87;8.8
;;;01_Bjdamm;01_Bjdamm;20081016;2008;10;16;16.8;59.2;8.0;10.4;4.7;3.0;3204.43;10.02
;;;01_Bjdamm;01_Bjdamm;20081017;2008;10;17;16.8;59.2;4.8;9.4;2.2;0.0;6809.08;7.14
;;;01_Bjdamm;01_Bjdamm;20081018;2008;10;18;16.8;59.2;5.7;9.9;0.5;1.3;5587.13;8.08
;;;01_Bjdamm;01_Bjdamm;20081019;2008;10;19;16.8;59.2;6.8;10.9;3.3;1.1;6986.12;8.06
;;;01_Bjdamm;01_Bjdamm;20081020;2008;10;20;16.8;59.2;8.5;11.8;1.8;0.2;2110.21;9.33
;;;01_Bjdamm;01_Bjdamm;20081021;2008;10;21;16.8;59.2;10.3;11.6;9.3;0.5;2023.49;10.54
;;;01_Bjdamm;01_Bjdamm;20081022;2008;10;22;16.8;59.2;7.2;11.6;5.0;0.0;6496.02;7.41
;;;01_Bjdamm;01_Bjdamm;20081023;2008;10;23;16.8;59.2;6.5;11.2;1.2;0.3;6117.16;7.68
;;;01_Bjdamm;01_Bjdamm;20081024;2008;10;24;16.8;59.2;10.4;12.1;8.4;0.0;2305.69;9.92
;;;01_Bjdamm;01_Bjdamm;20081025;2008;10;25;16.8;59.2;8.4;10.9;6.2;4.0;5454.76;8.31
;;;01_Bjdamm;01_Bjdamm;20081026;2008;10;26;16.8;59.2;9.6;10.9;7.0;0.6;1172.38;10.23
;;;01_Bjdamm;01_Bjdamm;20081027;2008;10;27;16.8;59.2;5.2;10.9;1.8;0.0;3950.96;7.08
;;;01_Bjdamm;01_Bjdamm;20081028;2008;10;28;16.8;59.2;1.1;6.7;-0.8;1.3;4035.89;6.17
;;;01_Bjdamm;01_Bjdamm;20081029;2008;10;29;16.8;59.2;-0.8;6.1;-4.2;0.0;3082.93;5.53
;;;01_Bjdamm;01_Bjdamm;20081030;2008;10;30;16.8;59.2;0.4;2.8;-4.5;26.6;1019.7;6.14
;;;01_Bjdamm;01_Bjdamm;20081031;2008;10;31;16.8;59.2;2.3;4.0;0.7;11.7;886.18;6.7
;;;01_Bjdamm;01_Bjdamm;20081101;2008;11;01;16.8;59.2;-3.5;2.3;-4.9;0.0;5311.84;4.34
;;;01_Bjdamm;01_Bjdamm;20081102;2008;11;02;16.8;59.2;1.3;6.0;-5.4;0.0;5060.81;6.19
;;;01_Bjdamm;01_Bjdamm;20081103;2008;11;03;16.8;59.2;2.6;5.3;-0.5;0.0;2121.52;7.0
;;;01_Bjdamm;01_Bjdamm;20081104;2008;11;04;16.8;59.2;2.3;5.8;1.5;0.0;2081.77;6.91
;;;01_Bjdamm;01_Bjdamm;20081105;2008;11;05;16.8;59.2;0.0;2.8;-1.6;0.0;1100.56;6.07
;;;01_Bjdamm;01_Bjdamm;20081106;2008;11;06;16.8;59.2;-1.6;2.3;-3.5;0.0;4042.48;5.42
;;;01_Bjdamm;01_Bjdamm;20081107;2008;11;07;16.8;59.2;-0.2;4.0;-5.7;2.2;1259.86;5.75
;;;01_Bjdamm;01_Bjdamm;20081108;2008;11;08;16.8;59.2;6.5;7.7;4.0;0.0;1107.29;9.46
;;;01_Bjdamm;01_Bjdamm;20081109;2008;11;09;16.8;59.2;7.3;8.3;6.3;1.3;1817.57;9.49
;;;01_Bjdamm;01_Bjdamm;20081110;2008;11;10;16.8;59.2;5.5;7.9;3.2;11.0;891.5;7.74
;;;01_Bjdamm;01_Bjdamm;20081111;2008;11;11;16.8;59.2;4.2;6.5;3.6;8.5;649.8;7.92
;;;01_Bjdamm;01_Bjdamm;20081112;2008;11;12;16.8;59.2;5.6;7.7;2.9;1.2;1568.12;8.52
;;;01_Bjdamm;01_Bjdamm;20081113;2008;11;13;16.8;59.2;4.1;6.3;2.3;0.6;1726.27;7.83
;;;01_Bjdamm;01_Bjdamm;20081114;2008;11;14;16.8;59.2;4.6;7.5;-1.0;7.0;558.32;7.95
;;;01_Bjdamm;01_Bjdamm;20081115;2008;11;15;16.8;59.2;8.6;11.1;3.9;0.0;1672.7;9.51
;;;01_Bjdamm;01_Bjdamm;20081116;2008;11;16;16.8;59.2;3.1;7.9;-0.6;1.5;2748.71;6.26
;;;01_Bjdamm;01_Bjdamm;20081117;2008;11;17;16.8;59.2;-0.3;1.5;-2.9;0.0;3189.17;4.56
;;;01_Bjdamm;01_Bjdamm;20081118;2008;11;18;16.8;59.2;1.6;3.5;-0.2;5.6;442.04;6.12
;;;01_Bjdamm;01_Bjdamm;20081119;2008;11;19;16.8;59.2;-0.1;1.3;-1.5;3.6;1689.19;5.16
;;;01_Bjdamm;01_Bjdamm;20081120;2008;11;20;16.8;59.2;-1.3;2.2;-3.0;0.0;2476.51;4.78
;;;01_Bjdamm;01_Bjdamm;20081121;2008;11;21;16.8;59.2;-3.3;-1.5;-4.5;0.2;2855.38;3.72
;;;01_Bjdamm;01_Bjdamm;20081122;2008;11;22;16.8;59.2;-2.7;-1.8;-4.7;0.0;2614.1;4.09
;;;01_Bjdamm;01_Bjdamm;20081123;2008;11;23;16.8;59.2;-4.0;-2.2;-4.9;2.5;1559.77;3.84
;;;01_Bjdamm;01_Bjdamm;20081124;2008;11;24;16.8;59.2;-2.7;-1.2;-6.0;3.0;1004.69;4.53
;;;01_Bjdamm;01_Bjdamm;20081125;2008;11;25;16.8;59.2;-2.5;-0.4;-4.6;0.0;1481.58;4.19
;;;01_Bjdamm;01_Bjdamm;20081126;2008;11;26;16.8;59.2;-2.0;3.3;-10.6;0.0;624.42;4.83
;;;01_Bjdamm;01_Bjdamm;20081127;2008;11;27;16.8;59.2;6.1;8.2;-1.5;0.0;1018.01;7.64
;;;01_Bjdamm;01_Bjdamm;20081128;2008;11;28;16.8;59.2;5.0;8.2;1.7;0.0;785.99;7.67
;;;01_Bjdamm;01_Bjdamm;20081129;2008;11;29;16.8;59.2;4.2;5.1;3.8;3.0;461.63;7.53
;;;01_Bjdamm;01_Bjdamm;20081130;2008;11;30;16.8;59.2;2.9;4.3;2.7;0.0;272.45;7.15
;;;01_Bjdamm;01_Bjdamm;20081201;2008;12;01;16.8;59.2;1.5;2.9;0.4;0.5;411.37;6.75
;;;01_Bjdamm;01_Bjdamm;20081202;2008;12;02;16.8;59.2;4.1;5.5;1.7;5.0;220.9;8.04
;;;01_Bjdamm;01_Bjdamm;20081203;2008;12;03;16.8;59.2;1.2;5.8;-2.2;6.0;1024.13;6.34
;;;01_Bjdamm;01_Bjdamm;20081204;2008;12;04;16.8;59.2;-0.5;0.7;-2.1;0.2;971.89;5.77
;;;01_Bjdamm;01_Bjdamm;20081205;2008;12;05;16.8;59.2;0.2;1.7;-3.9;9.0;320.33;6.02
;;;01_Bjdamm;01_Bjdamm;20081206;2008;12;06;16.8;59.2;2.8;3.7;1.7;1.7;206.57;7.2
;;;01_Bjdamm;01_Bjdamm;20081207;2008;12;07;16.8;59.2;0.4;2.9;-0.5;0.0;317.34;5.99
;;;01_Bjdamm;01_Bjdamm;20081208;2008;12;08;16.8;59.2;1.5;3.0;-0.3;4.0;709.74;6.4
;;;01_Bjdamm;01_Bjdamm;20081209;2008;12;09;16.8;59.2;1.8;4.6;0.2;0.0;538.13;6.26
;;;01_Bjdamm;01_Bjdamm;20081210;2008;12;10;16.8;59.2;-0.5;0.3;-0.8;6.5;453.2;5.46
;;;01_Bjdamm;01_Bjdamm;20081211;2008;12;11;16.8;59.2;0.0;0.4;-1.0;2.0;346.46;6.05
;;;01_Bjdamm;01_Bjdamm;20081212;2008;12;12;16.8;59.2;-0.6;0.3;-1.3;12.4;377.17;5.82
;;;01_Bjdamm;01_Bjdamm;20081213;2008;12;13;16.8;59.2;-1.0;-0.6;-2.4;0.0;414.68;5.42
;;;01_Bjdamm;01_Bjdamm;20081214;2008;12;14;16.8;59.2;-1.2;1.3;-2.9;0.0;391.61;5.37
;;;01_Bjdamm;01_Bjdamm;20081215;2008;12;15;16.8;59.2;-2.9;0.8;-7.0;0.0;611.17;4.85
;;;01_Bjdamm;01_Bjdamm;20081216;2008;12;16;16.8;59.2;1.1;2.0;0.0;0.0;444.42;6.55
;;;01_Bjdamm;01_Bjdamm;20081217;2008;12;17;16.8;59.2;2.1;3.5;1.7;0.0;350.6;6.86
;;;01_Bjdamm;01_Bjdamm;20081218;2008;12;18;16.8;59.2;2.4;2.7;1.2;0.4;1467.0;6.34
;;;01_Bjdamm;01_Bjdamm;20081219;2008;12;19;16.8;59.2;3.6;4.7;2.7;4.6;364.03;7.4
;;;01_Bjdamm;01_Bjdamm;20081220;2008;12;20;16.8;59.2;2.3;3.6;0.3;2.1;845.14;6.77
;;;01_Bjdamm;01_Bjdamm;20081221;2008;12;21;16.8;59.2;0.6;3.6;-1.6;1.6;1520.17;5.81
;;;01_Bjdamm;01_Bjdamm;20081222;2008;12;22;16.8;59.2;3.1;5.5;0.9;0.1;859.75;5.67
;;;01_Bjdamm;01_Bjdamm;20081223;2008;12;23;16.8;59.2;-1.1;2.6;-4.1;0.0;1637.32;3.95
;;;01_Bjdamm;01_Bjdamm;20081224;2008;12;24;16.8;59.2;-2.5;-1.2;-6.7;0.5;576.36;4.7
;;;01_Bjdamm;01_Bjdamm;20081225;2008;12;25;16.8;59.2;-4.1;-1.7;-6.6;0.0;484.78;4.41
;;;01_Bjdamm;01_Bjdamm;20081226;2008;12;26;16.8;59.2;-0.4;1.2;-4.4;0.0;312.95;5.81
;;;01_Bjdamm;01_Bjdamm;20081227;2008;12;27;16.8;59.2;-2.8;0.4;-4.8;0.0;1220.04;4.73
;;;01_Bjdamm;01_Bjdamm;20081228;2008;12;28;16.8;59.2;-6.6;-3.0;-8.0;0.0;1086.55;3.54
;;;01_Bjdamm;01_Bjdamm;20081229;2008;12;29;16.8;59.2;-6.8;-4.1;-9.2;0.0;1011.53;3.45
;;;01_Bjdamm;01_Bjdamm;20081230;2008;12;30;16.8;59.2;-2.2;-0.6;-5.7;0.0;420.84;4.84
;;;01_Bjdamm;01_Bjdamm;20081231;2008;12;31;16.8;59.2;-3.0;-0.5;-3.9;0.0;483.01;4.29
;;;01_Bjdamm;01_Bjdamm;20090101;2009;01;01;16.8;59.2;-8.6;-3.4;-10.9;0.0;1754.03;2.71
;;;01_Bjdamm;01_Bjdamm;20090102;2009;01;02;16.8;59.2;-6.3;-3.7;-9.8;1.0;1754.68;3.12
;;;01_Bjdamm;01_Bjdamm;20090103;2009;01;03;16.8;59.2;-6.2;-2.3;-11.1;4.2;604.44;3.45
;;;01_Bjdamm;01_Bjdamm;20090104;2009;01;04;16.8;59.2;-16.1;-7.0;-18.6;0.0;1850.11;1.52
;;;01_Bjdamm;01_Bjdamm;20090105;2009;01;05;16.8;59.2;-14.2;-8.7;-22.0;0.0;1982.38;1.79
;;;01_Bjdamm;01_Bjdamm;20090106;2009;01;06;16.8;59.2;-2.2;1.0;-8.9;0.7;1409.58;4.63
;;;01_Bjdamm;01_Bjdamm;20090107;2009;01;07;16.8;59.2;-9.4;1.0;-13.9;0.0;2017.15;2.49
;;;01_Bjdamm;01_Bjdamm;20090108;2009;01;08;16.8;59.2;-3.9;3.3;-12.4;1.0;596.34;4.1
;;;01_Bjdamm;01_Bjdamm;20090109;2009;01;09;16.8;59.2;0.1;6.1;-3.9;0.0;2042.24;5.08
;;;01_Bjdamm;01_Bjdamm;20090110;2009;01;10;16.8;59.2;1.2;3.5;-3.9;0.0;684.25;5.84
;;;01_Bjdamm;01_Bjdamm;20090111;2009;01;11;16.8;59.2;2.7;3.5;1.4;0.0;792.11;5.98
;;;01_Bjdamm;01_Bjdamm;20090112;2009;01;12;16.8;59.2;4.7;5.5;3.2;0.0;448.78;7.39
;;;01_Bjdamm;01_Bjdamm;20090113;2009;01;13;16.8;59.2;4.4;5.3;3.7;0.0;1126.66;7.06
;;;01_Bjdamm;01_Bjdamm;20090114;2009;01;14;16.8;59.2;0.2;5.3;-2.0;0.0;2166.73;5.19
;;;01_Bjdamm;01_Bjdamm;20090115;2009;01;15;16.8;59.2;-3.4;-0.5;-5.8;0.0;902.99;4.08
;;;01_Bjdamm;01_Bjdamm;20090116;2009;01;16;16.8;59.2;-11.0;-5.7;-12.9;0.0;1399.72;2.41
;;;01_Bjdamm;01_Bjdamm;20090117;2009;01;17;16.8;59.2;-5.8;-2.4;-12.0;0.0;2065.79;3.19
;;;01_Bjdamm;01_Bjdamm;20090118;2009;01;18;16.8;59.2;-1.4;-0.6;-3.0;0.0;837.9;4.19
;;;01_Bjdamm;01_Bjdamm;20090119;2009;01;19;16.8;59.2;0.2;0.9;-0.9;3.3;513.36;5.82
;;;01_Bjdamm;01_Bjdamm;20090120;2009;01;20;16.8;59.2;1.1;2.0;0.3;5.0;371.84;6.21
;;;01_Bjdamm;01_Bjdamm;20090121;2009;01;21;16.8;59.2;-1.4;1.1;-3.5;0.0;1835.75;5.13
;;;01_Bjdamm;01_Bjdamm;20090122;2009;01;22;16.8;59.2;-0.8;-0.3;-1.7;0.3;718.67;5.73
;;;01_Bjdamm;01_Bjdamm;20090123;2009;01;23;16.8;59.2;0.1;1.2;-1.2;4.8;985.72;5.47
;;;01_Bjdamm;01_Bjdamm;20090124;2009;01;24;16.8;59.2;1.4;2.3;0.3;5.3;157.36;6.32
;;;01_Bjdamm;01_Bjdamm;20090125;2009;01;25;16.8;59.2;1.5;2.5;0.8;1.5;924.23;6.77
;;;01_Bjdamm;01_Bjdamm;20090126;2009;01;26;16.8;59.2;0.5;0.9;0.1;0.0;382.25;6.25
;;;01_Bjdamm;01_Bjdamm;20090127;2009;01;27;16.8;59.2;-0.6;0.2;-1.0;0.0;1186.38;5.49
;;;01_Bjdamm;01_Bjdamm;20090128;2009;01;28;16.8;59.2;0.2;0.6;-1.0;1.8;680.8;5.58
;;;01_Bjdamm;01_Bjdamm;20090129;2009;01;29;16.8;59.2;-2.2;0.5;-5.1;0.0;473.11;4.99
;;;01_Bjdamm;01_Bjdamm;20090130;2009;01;30;16.8;59.2;-3.2;-2.6;-4.6;0.0;1076.26;4.56
;;;01_Bjdamm;01_Bjdamm;20090131;2009;01;31;16.8;59.2;-3.7;-2.2;-4.5;0.0;1460.3;4.39
;;;01_Bjdamm;01_Bjdamm;20090201;2009;02;01;16.8;59.2;-6.6;-3.6;-11.7;0.0;2536.06;3.52
;;;01_Bjdamm;01_Bjdamm;20090202;2009;02;02;16.8;59.2;-6.3;-0.8;-9.2;0.0;3649.32;3.56
;;;01_Bjdamm;01_Bjdamm;20090203;2009;02;03;16.8;59.2;-8.3;-2.3;-14.0;0.0;3067.24;3.16
;;;01_Bjdamm;01_Bjdamm;20090204;2009;02;04;16.8;59.2;-2.4;-1.6;-5.6;0.8;1216.94;4.37
;;;01_Bjdamm;01_Bjdamm;20090205;2009;02;05;16.8;59.2;-1.4;-0.2;-2.3;0.8;1775.23;5.08
;;;01_Bjdamm;01_Bjdamm;20090206;2009;02;06;16.8;59.2;0.1;0.9;-1.7;4.7;1120.25;6.07
;;;01_Bjdamm;01_Bjdamm;20090207;2009;02;07;16.8;59.2;0.6;1.2;-0.2;3.0;1001.05;6.37
;;;01_Bjdamm;01_Bjdamm;20090208;2009;02;08;16.8;59.2;-1.3;1.3;-3.2;4.8;1921.46;5.26
;;;01_Bjdamm;01_Bjdamm;20090209;2009;02;09;16.8;59.2;-5.4;-0.2;-7.9;0.0;5027.62;3.58
;;;01_Bjdamm;01_Bjdamm;20090210;2009;02;10;16.8;59.2;-4.5;-1.0;-10.3;0.4;2945.16;4.25
;;;01_Bjdamm;01_Bjdamm;20090211;2009;02;11;16.8;59.2;-3.1;-1.6;-4.3;0.1;2773.62;4.7
;;;01_Bjdamm;01_Bjdamm;20090212;2009;02;12;16.8;59.2;-3.6;-2.2;-4.4;0.0;3170.27;4.33
;;;01_Bjdamm;01_Bjdamm;20090213;2009;02;13;16.8;59.2;-7.5;-3.2;-9.9;0.0;4336.24;3.17
;;;01_Bjdamm;01_Bjdamm;20090214;2009;02;14;16.8;59.2;-8.9;-2.1;-12.8;0.0;6357.06;2.81
;;;01_Bjdamm;01_Bjdamm;20090215;2009;02;15;16.8;59.2;-6.6;-3.6;-10.6;0.0;6022.62;3.41
;;;01_Bjdamm;01_Bjdamm;20090216;2009;02;16;16.8;59.2;-5.2;-3.8;-5.6;0.1;3728.74;3.57
;;;01_Bjdamm;01_Bjdamm;20090217;2009;02;17;16.8;59.2;-5.6;-4.0;-7.2;0.0;3002.4;3.41
;;;01_Bjdamm;01_Bjdamm;20090218;2009;02;18;16.8;59.2;-6.1;-5.0;-7.0;0.0;2902.25;3.22
;;;01_Bjdamm;01_Bjdamm;20090219;2009;02;19;16.8;59.2;-6.1;-5.4;-7.0;0.0;2376.29;3.33
;;;01_Bjdamm;01_Bjdamm;20090220;2009;02;20;16.8;59.2;-9.5;-2.6;-13.1;0.0;6858.47;2.58
;;;01_Bjdamm;01_Bjdamm;20090221;2009;02;21;16.8;59.2;-8.5;-2.0;-15.9;3.5;4983.88;2.76
;;;01_Bjdamm;01_Bjdamm;20090222;2009;02;22;16.8;59.2;-0.7;0.8;-3.4;5.3;2608.31;5.63
;;;01_Bjdamm;01_Bjdamm;20090223;2009;02;23;16.8;59.2;-1.9;0.0;-2.9;0.0;1432.58;4.9
;;;01_Bjdamm;01_Bjdamm;20090224;2009;02;24;16.8;59.2;-2.7;1.8;-7.6;0.0;6199.27;4.63
;;;01_Bjdamm;01_Bjdamm;20090225;2009;02;25;16.8;59.2;0.6;2.4;-1.0;2.4;1853.57;5.94
;;;01_Bjdamm;01_Bjdamm;20090226;2009;02;26;16.8;59.2;1.5;4.5;0.5;0.5;3027.64;6.01
